,Dates,Future,Current Future,Next Future,Next Future current val,Number of contracts,Contract Value
4146,2016-04-25,SPM16 index,2083.2,2083.2,2075.1,2.6018904053128176,1355064.5230869153
4147,2016-04-26,SPM16 index,2088.4,2088.4,2080.4,2.6018904053128176,1358446.9806138221
4148,2016-04-27,SPM16 index,2090.7,2090.7,2082.7,2.6018904053128176,1359943.0675968768
4149,2016-04-28,SPM16 index,2072.4,2072.4,2064.5,2.6018904053128176,1348039.4189925708
4150,2016-04-29,SPM16 index,2059.1,2059.1,2051.2,2.6018904053128176,1339388.1333949056
4151,2016-05-02,SPM16 index,2074.3,2074.3,2066.4,2.6018904053128176,1349275.3169350945
4152,2016-05-03,SPM16 index,2056.9,2056.9,2049.0,2.6018904053128176,1337957.0936719838
4153,2016-05-04,SPM16 index,2046.9,2046.9,2039.0,2.6018904053128176,1331452.3676587017
4154,2016-05-05,SPM16 index,2043.9,2043.9,2036.0,2.6018904053128176,1329500.949854717
4155,2016-05-06,SPM16 index,2052.7,2052.7,2044.7,2.6018904053128176,1335225.1087464052
4156,2016-05-09,SPM16 index,2054.3,2054.3,2046.2,2.6018904053128176,1336265.8649085304
4157,2016-05-10,SPM16 index,2077.6,2077.6,2069.3,2.6018904053128176,1351421.8765194772
4158,2016-05-11,SPM16 index,2058.0,2058.0,2049.8,2.6018904053128176,1338672.6135334447
4159,2016-05-12,SPM16 index,2058.8,2058.8,2050.7,2.6018904053128176,1339192.9916145073
4160,2016-05-13,SPM16 index,2043.6,2043.6,2035.4,2.6018904053128176,1329305.8080743186
4161,2016-05-16,SPM16 index,2062.7,2062.7,2054.4,2.6018904053128176,1341729.834759687
4162,2016-05-17,SPM16 index,2043.6,2043.6,2035.4,2.6018904053128176,1329305.8080743186
4163,2016-05-18,SPM16 index,2041.6,2041.6,2033.4,2.6018904053128176,1328004.862871662
4164,2016-05-19,SPM16 index,2038.7,2038.7,2030.4,2.6018904053128176,1326118.4923278103
4165,2016-05-20,SPM16 index,2050.0,2050.0,2041.8,2.6018904053128176,1333468.8327228192
4166,2016-05-23,SPM16 index,2045.3,2045.3,2037.0,2.6018904053128176,1330411.6114965763
4167,2016-05-24,SPM16 index,2075.0,2075.0,2066.8,2.6018904053128176,1349730.6477560243
4168,2016-05-25,SPM16 index,2087.3,2087.3,2079.1,2.6018904053128176,1357731.460752361
4169,2016-05-26,SPM16 index,2089.7,2089.7,2081.5,2.6018904053128176,1359292.5949955485
4170,2016-05-27,SPM16 index,2097.3,2097.3,2089.1,2.6018904053128176,1364236.1867656433
4171,2016-05-31,SPM16 index,2094.9,2094.9,2086.7,2.6018904053128176,1362675.0525224553
4172,2016-06-01,SPM16 index,2097.9,2097.9,2089.5,2.6018904053128176,1364626.4703264402
4173,2016-06-02,SPM16 index,2103.8,2103.8,2095.4,2.6018904053128176,1368464.2586742765
4174,2016-06-03,SPM16 index,2097.8,2097.8,2088.9,2.6018904053128176,1364561.4230663073
4175,2016-06-06,SPM16 index,2108.3,2108.3,2099.4,2.6018904053128176,1371391.3853802534
4176,2016-06-07,SPM16 index,2110.3,2110.3,2101.4,2.6018904053128176,1372692.3305829098
4177,2016-06-08,SPM16 index,2118.1,2118.1,2109.1,2.6018904053128176,1377766.0168732696
4178,2016-06-09,SPM16 index,2114.2,2114.2,2105.2,2.6018904053128176,1375229.1737280895
4179,2016-06-10,SPM16 index,2096.3,2096.3,2087.3,2.6018904053128176,1363585.714164315
4180,2016-06-13,SPM16 index,2078.7,2078.7,2069.7,2.6018904053128176,1352137.3963809384
4181,2016-06-14,SPM16 index,2074.4,2065.9,2065.9,2.6018904053128176,1349340.3641952272
4182,2016-06-15,SPU16 index,2063.4,2063.4,2055.8,2.6125957000730473,1347707.4918826816
4183,2016-06-16,SPU16 index,2070.6,2070.6,2062.9,2.6125957000730473,1352410.1641428128
4184,2016-06-17,SPU16 index,2058.9,2058.9,2051.2,2.6125957000730473,1344768.3217200993
4185,2016-06-20,SPU16 index,2074.2,2074.2,2066.6,2.6125957000730473,1354761.5002728784
4186,2016-06-21,SPU16 index,2080.4,2080.4,2072.8,2.6125957000730473,1358811.0236079919
4187,2016-06-22,SPU16 index,2076.7,2076.7,2069.0,2.6125957000730473,1356394.3725854242
4188,2016-06-23,SPU16 index,2105.8,2105.8,2098.0,2.6125957000730473,1375401.006303456
4189,2016-06-24,SPU16 index,2018.6,2018.6,2010.3,2.6125957000730473,1318446.4200418633
4190,2016-06-27,SPU16 index,1984.9,1984.9,1976.3,2.6125957000730473,1296435.301268748
4191,2016-06-28,SPU16 index,2028.4,2028.4,2019.8,2.6125957000730473,1324847.2795070424
4192,2016-06-29,SPU16 index,2066.8,2066.8,2058.1,2.6125957000730473,1349928.1982277436
4193,2016-06-30,SPU16 index,2090.2,2090.2,2081.7,2.6125957000730473,1365211.883073171
4194,2016-07-01,SPU16 index,2096.3,2096.3,2087.7,2.6125957000730473,1369196.0915157825
4195,2016-07-05,SPU16 index,2082.7,2082.7,2074.1,2.6125957000730473,1360313.2661355338
4196,2016-07-06,SPU16 index,2094.1,2094.1,2085.5,2.6125957000730473,1367759.1638807422
4197,2016-07-07,SPU16 index,2092.0,2092.0,2083.4,2.6125957000730473,1366387.5511382036
4198,2016-07-08,SPU16 index,2120.5,2120.5,2112.0,2.6125957000730473,1385002.2955012242
4199,2016-07-11,SPU16 index,2130.3,2130.3,2121.9,2.6125957000730473,1391403.1549664033
4200,2016-07-12,SPU16 index,2145.8,2145.8,2137.5,2.6125957000730473,1401526.9633041865
4201,2016-07-13,SPU16 index,2145.9,2145.9,2137.7,2.6125957000730473,1401592.278196688
4202,2016-07-14,SPU16 index,2157.2,2157.2,2149.0,2.6125957000730473,1408972.8610493944
4203,2016-07-15,SPU16 index,2152.7,2152.7,2144.5,2.6125957000730473,1406033.690886812
4204,2016-07-18,SPU16 index,2159.9,2159.9,2151.7,2.6125957000730473,1410736.363146944
4205,2016-07-19,SPU16 index,2158.7,2158.7,2150.6,2.6125957000730473,1409952.5844369216
4206,2016-07-20,SPU16 index,2167.6,2167.6,2159.6,2.6125957000730473,1415765.6098695842
4207,2016-07-21,SPU16 index,2157.9,2157.9,2150.0,2.6125957000730473,1409430.0652969072
4208,2016-07-22,SPU16 index,2167.4,2167.4,2159.6,2.6125957000730473,1415634.9800845808
4209,2016-07-25,SPU16 index,2162.2,2162.2,2154.5,2.6125957000730473,1412238.6056744857
4210,2016-07-26,SPU16 index,2163.3,2163.3,2155.6,2.6125957000730473,1412957.069492006
4211,2016-07-27,SPU16 index,2160.6,2160.6,2152.9,2.6125957000730473,1411193.5673944566
4212,2016-07-28,SPU16 index,2164.7,2164.7,2157.1,2.6125957000730473,1413871.4779870312
4213,2016-07-29,SPU16 index,2168.2,2168.2,2160.6,2.6125957000730473,1416157.499224595
4214,2016-08-01,SPU16 index,2164.4,2164.4,2156.7,2.6125957000730473,1413675.5333095258
4215,2016-08-02,SPU16 index,2152.7,2152.7,2145.0,2.6125957000730473,1406033.690886812
4216,2016-08-03,SPU16 index,2157.0,2157.0,2149.4,2.6125957000730473,1408842.231264391
4217,2016-08-04,SPU16 index,2159.3,2159.3,2151.7,2.6125957000730473,1410344.473791933
4218,2016-08-05,SPU16 index,2176.8,2176.8,2169.2,2.6125957000730473,1421774.5799797524
4219,2016-08-08,SPU16 index,2175.5,2175.5,2168.0,2.6125957000730473,1420925.4863772287
4220,2016-08-09,SPU16 index,2177.6,2177.6,2170.3,2.6125957000730473,1422297.0991197668
4221,2016-08-10,SPU16 index,2172.7,2172.7,2165.4,2.6125957000730473,1419096.6693871773
4222,2016-08-11,SPU16 index,2181.8,2181.8,2174.5,2.6125957000730473,1425040.3246048437
4223,2016-08-12,SPU16 index,2180.2,2180.2,2172.9,2.6125957000730473,1423995.2863248142
4224,2016-08-15,SPU16 index,2185.9,2185.9,2178.5,2.6125957000730473,1427718.2351974186
4225,2016-08-16,SPU16 index,2176.8,2176.8,2169.3,2.6125957000730473,1421774.5799797524
4226,2016-08-17,SPU16 index,2179.7,2179.7,2172.3,2.6125957000730473,1423668.7118623052
4227,2016-08-18,SPU16 index,2183.6,2183.6,2176.2,2.6125957000730473,1426215.9926698764
4228,2016-08-19,SPU16 index,2181.7,2181.7,2174.4,2.6125957000730473,1424975.0097123417
4229,2016-08-22,SPU16 index,2181.4,2181.4,2174.2,2.6125957000730473,1424779.0650348363
4230,2016-08-23,SPU16 index,2185.2,2185.2,2178.0,2.6125957000730473,1427261.0309499057
4231,2016-08-24,SPU16 index,2174.9,2174.9,2167.7,2.6125957000730473,1420533.5970222177
4232,2016-08-25,SPU16 index,2173.6,2173.6,2166.5,2.6125957000730473,1419684.5034196938
4233,2016-08-26,SPU16 index,2168.4,2168.4,2161.2,2.6125957000730473,1416288.129009599
4234,2016-08-29,SPU16 index,2179.3,2179.3,2172.1,2.6125957000730473,1423407.4522922982
4235,2016-08-30,SPU16 index,2175.2,2175.2,2167.9,2.6125957000730473,1420729.541699723
4236,2016-08-31,SPU16 index,2169.5,2169.5,2162.3,2.6125957000730473,1417006.592827119
4237,2016-09-01,SPU16 index,2167.3,2167.3,2160.2,2.6125957000730473,1415569.6651920788
4238,2016-09-02,SPU16 index,2178.0,2178.0,2170.9,2.6125957000730473,1422558.3586897743
4239,2016-09-06,SPU16 index,2184.5,2184.5,2177.4,2.6125957000730473,1426803.8267023931
4240,2016-09-07,SPU16 index,2184.6,2184.6,2177.9,2.6125957000730473,1426869.1415948947
4241,2016-09-08,SPU16 index,2177.5,2177.5,2171.0,2.6125957000730473,1422231.784227265
4242,2016-09-09,SPU16 index,2122.7,2122.7,2116.0,2.6125957000730473,1386439.2231362641
4243,2016-09-12,SPU16 index,2158.6,2158.6,2151.9,2.6125957000730473,1409887.26954442
4244,2016-09-13,SPU16 index,2128.8,2122.2,2122.2,2.6125957000730473,1390423.4315788758
4245,2016-09-14,SPZ16 index,2113.3,2113.3,2107.2,2.6207208209949595,1384592.3277521622
4246,2016-09-15,SPZ16 index,2137.9,2137.9,2131.6,2.6207208209949595,1400709.7608012808
4247,2016-09-16,SPZ16 index,2132.5,2132.5,2126.2,2.6207208209949595,1397171.7876929378
4248,2016-09-19,SPZ16 index,2132.9,2132.9,2126.8,2.6207208209949595,1397433.8597750373
4249,2016-09-20,SPZ16 index,2131.1,2131.1,2125.1,2.6207208209949595,1396254.5354055895
4250,2016-09-21,SPZ16 index,2156.2,2156.2,2150.3,2.6207208209949595,1412699.5585573327
4251,2016-09-22,SPZ16 index,2168.3,2168.3,2162.4,2.6207208209949595,1420627.2390408427
4252,2016-09-23,SPZ16 index,2158.1,2158.1,2152.2,2.6207208209949595,1413944.4009473054
4253,2016-09-26,SPZ16 index,2139.7,2139.7,2133.8,2.6207208209949595,1401889.0851707286
4254,2016-09-27,SPZ16 index,2152.8,2152.8,2146.9,2.6207208209949595,1410471.9458594872
4255,2016-09-28,SPZ16 index,2163.2,2163.2,2157.4,2.6207208209949595,1417285.819994074
4256,2016-09-29,SPZ16 index,2148.5,2148.5,2142.6,2.6207208209949595,1407654.6709769177
4257,2016-09-30,SPZ16 index,2160.4,2160.4,2154.6,2.6207208209949595,1415451.3154193775
4258,2016-10-03,SPZ16 index,2153.2,2153.2,2147.4,2.6207208209949595,1410734.0179415867
4259,2016-10-04,SPZ16 index,2144.7,2144.7,2139.1,2.6207208209949595,1405164.9861969722
4260,2016-10-05,SPZ16 index,2153.3,2153.3,2147.9,2.6207208209949595,1410799.5359621118
4261,2016-10-06,SPZ16 index,2156.5,2156.5,2150.9,2.6207208209949595,1412896.1126189076
4262,2016-10-07,SPZ16 index,2146.5,2146.5,2141.0,2.6207208209949595,1406344.31056642
4263,2016-10-10,SPZ16 index,2159.1,2159.1,2153.6,2.6207208209949595,1414599.5811525544
4264,2016-10-11,SPZ16 index,2134.4,2134.4,2128.9,2.6207208209949595,1398416.6300829104
4265,2016-10-12,SPZ16 index,2131.5,2131.5,2126.0,2.6207208209949595,1396516.607487689
4266,2016-10-13,SPZ16 index,2126.3,2126.3,2120.8,2.6207208209949595,1393109.6704203957
4267,2016-10-14,SPZ16 index,2126.9,2126.9,2121.4,2.6207208209949595,1393502.778543545
4268,2016-10-17,SPZ16 index,2123.1,2123.1,2117.6,2.6207208209949595,1391013.0937635994
4269,2016-10-18,SPZ16 index,2131.9,2131.9,2126.4,2.6207208209949595,1396778.6795697887
4270,2016-10-19,SPZ16 index,2138.1,2138.1,2132.6,2.6207208209949595,1400840.7968423308
4271,2016-10-20,SPZ16 index,2137.1,2137.1,2131.7,2.6207208209949595,1400185.6166370818
4272,2016-10-21,SPZ16 index,2134.7,2134.7,2129.2,2.6207208209949595,1398613.1841444848
4273,2016-10-24,SPZ16 index,2144.3,2144.3,2138.8,2.6207208209949595,1404902.9141148732
4274,2016-10-25,SPZ16 index,2138.0,2138.0,2132.6,2.6207208209949595,1400775.278821806
4275,2016-10-26,SPZ16 index,2134.1,2134.1,2128.7,2.6207208209949595,1398220.0760213358
4276,2016-10-27,SPZ16 index,2123.4,2123.4,2118.0,2.6207208209949595,1391209.6478251743
4277,2016-10-28,SPZ16 index,2123.8,2123.8,2118.5,2.6207208209949595,1391471.7199072738
4278,2016-10-31,SPZ16 index,2120.1,2120.1,2114.6,2.6207208209949595,1389047.5531478534
4279,2016-11-01,SPZ16 index,2103.8,2103.8,2098.3,2.6207208209949595,1378368.1158022992
4280,2016-11-02,SPZ16 index,2092.3,2092.3,2086.8,2.6207208209949595,1370833.5434419387
4281,2016-11-03,SPZ16 index,2083.6,2083.6,2078.2,2.6207208209949595,1365133.4756562745
4282,2016-11-04,SPZ16 index,2080.0,2080.0,2074.5,2.6207208209949595,1362774.826917379
4283,2016-11-07,SPZ16 index,2129.1,2129.1,2123.6,2.6207208209949595,1394944.174995092
4284,2016-11-08,SPZ16 index,2135.5,2135.5,2130.1,2.6207208209949595,1399137.328308684
4285,2016-11-09,SPZ16 index,2160.3,2160.3,2154.6,2.6207208209949595,1415385.7973988529
4286,2016-11-10,SPZ16 index,2167.2,2167.2,2161.7,2.6207208209949595,1419906.5408150689
4287,2016-11-11,SPZ16 index,2161.6,2161.6,2156.3,2.6207208209949595,1416237.531665676
4288,2016-11-14,SPZ16 index,2160.4,2160.4,2155.4,2.6207208209949595,1415451.3154193775
4289,2016-11-15,SPZ16 index,2179.3,2179.3,2174.4,2.6207208209949595,1427834.221298579
4290,2016-11-16,SPZ16 index,2172.8,2172.8,2167.8,2.6207208209949595,1423575.5499644622
4291,2016-11-17,SPZ16 index,2184.3,2184.3,2179.4,2.6207208209949595,1431110.1223248227
4292,2016-11-18,SPZ16 index,2180.8,2180.8,2175.8,2.6207208209949595,1428816.991606452
4293,2016-11-21,SPZ16 index,2192.9,2192.9,2187.9,2.6207208209949595,1436744.6720899618
4294,2016-11-22,SPZ16 index,2200.3,2200.3,2195.2,2.6207208209949595,1441593.0056088024
4295,2016-11-23,SPZ16 index,2200.8,2200.8,2195.7,2.6207208209949595,1441920.5957114268
4296,2016-11-25,SPZ16 index,2211.3,2211.3,2206.3,2.6207208209949595,1448799.9878665386
4297,2016-11-28,SPZ16 index,2200.8,2200.8,2195.8,2.6207208209949595,1441920.5957114268
4298,2016-11-29,SPZ16 index,2203.8,2203.8,2198.7,2.6207208209949595,1443886.136327173
4299,2016-11-30,SPZ16 index,2198.8,2198.8,2193.7,2.6207208209949595,1440610.2353009293
4300,2016-12-01,SPZ16 index,2192.1,2192.1,2186.9,2.6207208209949595,1436220.5279257626
4301,2016-12-02,SPZ16 index,2192.1,2192.1,2186.8,2.6207208209949595,1436220.5279257626
4302,2016-12-05,SPZ16 index,2204.2,2204.2,2198.9,2.6207208209949595,1444148.2084092721
4303,2016-12-06,SPZ16 index,2210.1,2210.1,2204.7,2.6207208209949595,1448013.77162024
4304,2016-12-07,SPZ16 index,2236.7,2236.7,2231.4,2.6207208209949595,1465441.5650798564
4305,2016-12-08,SPZ16 index,2247.7,2247.7,2242.4,2.6207208209949595,1472648.5473375923
4306,2016-12-09,SPZ16 index,2260.1,2260.1,2254.7,2.6207208209949595,1480772.781882677
4307,2016-12-12,SPZ16 index,2256.0,2256.0,2250.4,2.6207208209949595,1478086.5430411573
4308,2016-12-13,SPZ16 index,2273.2,2267.8,2267.8,2.6207208209949595,1489355.6425714353
4309,2016-12-14,SPH17 index,2252.0,2252.0,2246.7,2.6269611827699713,1478979.145899494
4310,2016-12-15,SPH17 index,2258.4,2258.4,2253.4,2.6269611827699713,1483182.2837919258
4311,2016-12-16,SPH17 index,2255.3,2255.3,2249.9,2.6269611827699713,1481146.388875279
4312,2016-12-19,SPH17 index,2260.1,2260.1,2254.8,2.6269611827699713,1484298.742294603
4313,2016-12-20,SPH17 index,2266.5,2266.5,2261.2,2.6269611827699713,1488501.8801870348
4314,2016-12-21,SPH17 index,2260.4,2260.4,2255.1,2.6269611827699713,1484495.764383311
4315,2016-12-22,SPH17 index,2258.7,2258.7,2253.3,2.6269611827699713,1483379.3058806334
4316,2016-12-23,SPH17 index,2260.0,2260.0,2254.6,2.6269611827699713,1484233.068265034
4317,2016-12-27,SPH17 index,2260.9,2260.9,2255.5,2.6269611827699713,1484824.134531157
4318,2016-12-28,SPH17 index,2245.3,2245.3,2239.8,2.6269611827699713,1474578.9859183542
4319,2016-12-29,SPH17 index,2245.1,2245.1,2239.5,2.6269611827699713,1474447.6378592155
4320,2016-12-30,SPH17 index,2236.2,2236.2,2230.5,2.6269611827699713,1468602.6492275523
4321,2017-01-03,SPH17 index,2252.6,2252.6,2246.9,2.6269611827699713,1479373.1900769093
4322,2017-01-04,SPH17 index,2264.3,2264.3,2258.5,2.6269611827699713,1487057.0515365116
4323,2017-01-05,SPH17 index,2264.3,2264.3,2258.5,2.6269611827699713,1487057.0515365116
4324,2017-01-06,SPH17 index,2271.5,2271.5,2265.7,2.6269611827699713,1491785.5816654973
4325,2017-01-09,SPH17 index,2265.0,2265.0,2259.2,2.6269611827699713,1487516.7697434963
4326,2017-01-10,SPH17 index,2263.7,2263.7,2257.8,2.6269611827699713,1486663.0073590958
4327,2017-01-11,SPH17 index,2270.6,2270.6,2264.8,2.6269611827699713,1491194.515399374
4328,2017-01-12,SPH17 index,2263.4,2263.4,2257.6,2.6269611827699713,1486465.9852703882
4329,2017-01-13,SPH17 index,2272.5,2272.5,2266.7,2.6269611827699713,1492442.3219611899
4330,2017-01-17,SPH17 index,2262.7,2262.7,2257.0,2.6269611827699713,1486006.2670634033
4331,2017-01-18,SPH17 index,2266.6,2266.6,2260.9,2.6269611827699713,1488567.554216604
4332,2017-01-19,SPH17 index,2261.6,2261.6,2256.0,2.6269611827699713,1485283.8527381415
4333,2017-01-20,SPH17 index,2265.9,2265.9,2260.3,2.6269611827699713,1488107.8360096195
4334,2017-01-23,SPH17 index,2262.0,2262.0,2256.4,2.6269611827699713,1485546.5488564186
4335,2017-01-24,SPH17 index,2274.6,2274.6,2269.0,2.6269611827699713,1493821.476582144
4336,2017-01-25,SPH17 index,2293.9,2293.9,2288.5,2.6269611827699713,1506496.5642890092
4337,2017-01-26,SPH17 index,2294.1,2294.1,2288.8,2.6269611827699713,1506627.9123481477
4338,2017-01-27,SPH17 index,2289.1,2289.1,2284.0,2.6269611827699713,1503344.2108696853
4339,2017-01-30,SPH17 index,2276.0,2276.0,2270.9,2.6269611827699713,1494740.9129961135
4340,2017-01-31,SPH17 index,2274.5,2274.5,2269.3,2.6269611827699713,1493755.802552575
4341,2017-02-01,SPH17 index,2274.5,2274.5,2269.2,2.6269611827699713,1493755.802552575
4342,2017-02-02,SPH17 index,2275.4,2275.4,2270.2,2.6269611827699713,1494346.8688186982
4343,2017-02-03,SPH17 index,2291.0,2291.0,2285.7,2.6269611827699713,1504592.017431501
4344,2017-02-06,SPH17 index,2286.5,2286.5,2281.2,2.6269611827699713,1501636.6861008848
4345,2017-02-07,SPH17 index,2288.4,2288.4,2283.1,2.6269611827699713,1502884.4926627008
4346,2017-02-08,SPH17 index,2290.2,2290.2,2284.9,2.6269611827699713,1504066.625194947
4347,2017-02-09,SPH17 index,2304.3,2304.3,2299.1,2.6269611827699713,1513326.6633642113
4348,2017-02-10,SPH17 index,2312.7,2312.7,2307.6,2.6269611827699713,1518843.281848028
4349,2017-02-13,SPH17 index,2326.3,2326.3,2321.2,2.6269611827699713,1527774.9498694462
4350,2017-02-14,SPH17 index,2337.0,2337.0,2332.1,2.6269611827699713,1534802.0710333558
4351,2017-02-15,SPH17 index,2350.4,2350.4,2345.8,2.6269611827699713,1543602.3909956352
4352,2017-02-16,SPH17 index,2345.6,2345.6,2341.0,2.6269611827699713,1540450.0375763113
4353,2017-02-17,SPH17 index,2347.9,2347.9,2343.4,2.6269611827699713,1541960.5402564039
4354,2017-02-21,SPH17 index,2360.0,2360.0,2355.3,2.6269611827699713,1549907.0978342833
4355,2017-02-22,SPH17 index,2360.9,2360.9,2356.4,2.6269611827699713,1550498.1641004062
4356,2017-02-23,SPH17 index,2362.8,2362.8,2358.3,2.6269611827699713,1551745.9706622222
4357,2017-02-24,SPH17 index,2364.9,2364.9,2360.4,2.6269611827699713,1553125.1252831765
4358,2017-02-27,SPH17 index,2368.3,2368.3,2363.9,2.6269611827699713,1555358.0422885309
4359,2017-02-28,SPH17 index,2362.8,2362.8,2358.6,2.6269611827699713,1551745.9706622222
4360,2017-03-01,SPH17 index,2393.5,2393.5,2390.1,2.6269611827699713,1571907.8977399815
4361,2017-03-02,SPH17 index,2381.9,2381.9,2378.5,2.6269611827699713,1564289.7103099488
4362,2017-03-03,SPH17 index,2381.2,2381.2,2377.8,2.6269611827699713,1563829.9921029638
4363,2017-03-06,SPH17 index,2375.4,2375.4,2372.0,2.6269611827699713,1560020.8983879474
4364,2017-03-07,SPH17 index,2366.4,2366.4,2363.1,2.6269611827699713,1554110.235726715
4365,2017-03-08,SPH17 index,2364.1,2364.1,2361.1,2.6269611827699713,1552599.7330466222
4366,2017-03-09,SPH17 index,2366.3,2366.3,2363.2,2.6269611827699713,1554044.561697146
4367,2017-03-10,SPH17 index,2371.8,2371.8,2368.6,2.6269611827699713,1557656.6333234545
4368,2017-03-13,SPH17 index,2375.0,2375.0,2371.8,2.6269611827699713,1559758.2022696703
4369,2017-03-14,SPH17 index,2366.4,2363.1,2363.1,2.6269611827699713,1554110.235726715
4370,2017-03-15,SPM17 index,2380.6,2380.6,2377.8,2.6306296571904957,1565619.2404769235
4371,2017-03-16,SPM17 index,2379.1,2379.1,2376.2,2.6306296571904957,1564632.7543554772
4372,2017-03-17,SPM17 index,2375.2,2375.2,2372.0,2.6306296571904957,1562067.8904397162
4373,2017-03-20,SPM17 index,2370.3,2370.3,2367.1,2.6306296571904957,1558845.369109658
4374,2017-03-21,SPM17 index,2342.2,2342.2,2339.0,2.6306296571904957,1540365.1957678946
4375,2017-03-22,SPM17 index,2342.6,2342.6,2339.3,2.6306296571904957,1540628.2587336139
4376,2017-03-23,SPM17 index,2340.0,2340.0,2336.8,2.6306296571904957,1538918.34945644
4377,2017-03-24,SPM17 index,2344.8,2344.8,2341.5,2.6306296571904957,1542075.1050450688
4378,2017-03-27,SPM17 index,2338.4,2338.4,2335.1,2.6306296571904957,1537866.0975935638
4379,2017-03-28,SPM17 index,2351.4,2351.4,2348.2,2.6306296571904957,1546415.6439794328
4380,2017-03-29,SPM17 index,2357.0,2357.0,2354.1,2.6306296571904957,1550098.5254994996
4381,2017-03-30,SPM17 index,2364.6,2364.6,2361.7,2.6306296571904957,1555096.7218481614
4382,2017-03-31,SPM17 index,2359.2,2359.2,2356.3,2.6306296571904957,1551545.3718109543
4383,2017-04-03,SPM17 index,2356.1,2356.1,2353.1,2.6306296571904957,1549506.6338266318
4384,2017-04-04,SPM17 index,2356.6,2356.6,2353.7,2.6306296571904957,1549835.4625337804
4385,2017-04-05,SPM17 index,2346.6,2346.6,2343.8,2.6306296571904957,1543258.8883908042
4386,2017-04-06,SPM17 index,2353.7,2353.7,2350.9,2.6306296571904957,1547928.2560323172
4387,2017-04-07,SPM17 index,2352.2,2352.2,2349.4,2.6306296571904957,1546941.7699108708
4388,2017-04-10,SPM17 index,2352.5,2352.5,2349.7,2.6306296571904957,1547139.0671351603
4389,2017-04-11,SPM17 index,2351.1,2351.1,2348.3,2.6306296571904957,1546218.3467551435
4390,2017-04-12,SPM17 index,2340.8,2340.8,2337.9,2.6306296571904957,1539444.475387878
4391,2017-04-13,SPM17 index,2327.4,2327.4,2324.6,2.6306296571904957,1530631.8660362898
4392,2017-04-17,SPM17 index,2345.0,2345.0,2342.1,2.6306296571904957,1542206.636527928
4393,2017-04-18,SPM17 index,2337.3,2337.3,2334.3,2.6306296571904957,1537142.6744378365
4394,2017-04-19,SPM17 index,2333.7,2333.7,2330.7,2.6306296571904957,1534775.107746365
4395,2017-04-20,SPM17 index,2352.1,2352.1,2349.1,2.6306296571904957,1546876.004169441
4396,2017-04-21,SPM17 index,2347.4,2347.4,2344.4,2.6306296571904957,1543785.0143222425
4397,2017-04-24,SPM17 index,2370.0,2370.0,2367.2,2.6306296571904957,1558648.0718853686
4398,2017-04-25,SPM17 index,2385.0,2385.0,2382.5,2.6306296571904957,1568512.933099833
4399,2017-04-26,SPM17 index,2382.2,2382.2,2379.8,2.6306296571904957,1566671.4923397996
4400,2017-04-27,SPM17 index,2386.1,2386.1,2383.6,2.6306296571904957,1569236.3562555604
4401,2017-04-28,SPM17 index,2380.5,2380.5,2378.0,2.6306296571904957,1565553.4747354935
4402,2017-05-01,SPM17 index,2386.9,2386.9,2384.6,2.6306296571904957,1569762.4821869985
4403,2017-05-02,SPM17 index,2385.8,2385.8,2383.3,2.6306296571904957,1569039.0590312714
4404,2017-05-03,SPM17 index,2383.2,2383.2,2380.7,2.6306296571904957,1567329.1497540972
4405,2017-05-04,SPM17 index,2385.5,2385.5,2382.9,2.6306296571904957,1568841.7618069819
4406,2017-05-05,SPM17 index,2397.7,2397.7,2395.2,2.6306296571904957,1576865.1822614127
4407,2017-05-08,SPM17 index,2395.0,2395.0,2392.5,2.6306296571904957,1575089.5072428093
4408,2017-05-09,SPM17 index,2393.3,2393.3,2390.8,2.6306296571904957,1573971.4896385034
4409,2017-05-10,SPM17 index,2395.3,2395.3,2392.7,2.6306296571904957,1575286.8044670986
4410,2017-05-11,SPM17 index,2391.1,2391.1,2388.5,2.6306296571904957,1572524.6433270485
4411,2017-05-12,SPM17 index,2388.7,2388.7,2386.0,2.6306296571904957,1570946.265532734
4412,2017-05-15,SPM17 index,2398.4,2398.4,2395.6,2.6306296571904957,1577325.5424514213
4413,2017-05-16,SPM17 index,2397.1,2397.1,2394.4,2.6306296571904957,1576470.5878128344
4414,2017-05-17,SPM17 index,2357.5,2357.5,2354.5,2.6306296571904957,1550427.3542066484
4415,2017-05-18,SPM17 index,2363.6,2363.6,2360.6,2.6306296571904957,1554439.0644338639
4416,2017-05-19,SPM17 index,2381.5,2381.5,2378.6,2.6306296571904957,1566211.1321497913
4417,2017-05-22,SPM17 index,2392.7,2392.7,2389.8,2.6306296571904957,1573576.8951899246
4418,2017-05-23,SPM17 index,2398.0,2398.0,2395.2,2.6306296571904957,1577062.4794857022
4419,2017-05-24,SPM17 index,2401.9,2401.9,2399.0,2.6306296571904957,1579627.343401463
4420,2017-05-25,SPM17 index,2413.4,2413.4,2410.6,2.6306296571904957,1587190.4036658858
4421,2017-05-26,SPM17 index,2413.8,2413.8,2411.1,2.6306296571904957,1587453.4666316046
4422,2017-05-30,SPM17 index,2410.7,2410.7,2408.1,2.6306296571904957,1585414.7286472819
4423,2017-05-31,SPM17 index,2411.1,2411.1,2408.4,2.6306296571904957,1585677.791613001
4424,2017-06-01,SPM17 index,2429.6,2429.6,2427.2,2.6306296571904957,1597844.453777507
